state,district,season,N,P,K,pH,humidity,rainfall,temperature
Tamil Nadu,Villupuram,rabi,89.8302,56.5441,60.0327,6.4845,67.7164,116.6204,22.437
Tamil Nadu,Villupuram,zaid,78.0889,47.4999,58.2929,6.4252,72.024,156.5884,27.311
Tamil Nadu,Virudhunagar,kharif,82.3955,53.8795,48.9505,6.3725,75.6376,146.4213,26.4042
Tamil Nadu,Virudhunagar,rabi,89.028,56.0903,60.1053,6.4976,68.4304,116.9584,22.9132
Tamil Nadu,Virudhunagar,zaid,73.3272,47.7359,56.2756,6.4112,71.3247,157.1231,28.1209
Telangana,Adilabad,kharif,83.3285,54.9029,48.1172,6.6218,67.5812,130.1154,27.3685
Telangana,Adilabad,rabi,95.6598,59.2693,58.0018,6.4966,69.3567,125.4322,22.119
Telangana,Adilabad,zaid,74.8445,48.5138,62.3049,6.3907,68.0557,144.1861,28.0379
Telangana,Bhadradri,kharif,83.5579,55.0973,49.5346,6.671,66.6381,128.8693,27.5207
Telangana,Bhadradri,rabi,98.2207,61.9622,62.211,6.4786,68.0306,120.3118,22.5859
Telangana,Bhadradri,zaid,76.7505,46.7477,63.241,6.4304,67.3375,148.1809,28.2518
Telangana,Dadra And Nagar Haveli,kharif,81.9165,54.2755,50.6031,6.706,64.8706,129.3153,27.9009
Telangana,Dadra And Nagar Haveli,rabi,101.7078,63.1563,70.9048,6.5107,67.4951,113.9545,21.9774
Telangana,Dadra And Nagar Haveli,zaid,75.8613,47.9397,62.767,6.4144,66.857,139.182,28.4011
Telangana,Daman,kharif,81.8444,54.6023,50.9229,6.7099,65.4014,129.2511,28.2485
Telangana,Daman,rabi,103.4968,65.6991,72.0305,6.5271,68.5691,109.8724,22.0886
Telangana,Daman,zaid,74.6907,45.8733,63.8924,6.4806,67.3928,142.4017,28.0512
Telangana,Hanumakonda,kharif,82.5613,54.746,51.1576,6.6847,65.6545,128.6855,27.7625
Telangana,Hanumakonda,rabi,100.8394,63.8646,68.9304,6.5067,67.8245,113.758,21.8312
Telangana,Hanumakonda,zaid,75.7876,48.2611,63.7749,6.4178,67.4532,146.1039,28.0293
Telangana,Jagitial,kharif,82.3952,54.9608,49.3575,6.6403,66.7036,129.9683,27.638
Telangana,Jagitial,rabi,97.9332,61.5214,62.0907,6.4719,68.945,119.754,22.2087
Telangana,Jagitial,zaid,79.2206,49.5425,62.9195,6.3922,67.4328,145.1097,27.7205
Telangana,Jangoan,kharif,81.3507,54.1833,49.7744,6.6836,66.7587,130.9649,27.7299
Telangana,Jangoan,rabi,97.846,62.1283,62.1315,6.4907,68.0658,118.4624,21.8026
Telangana,Jangoan,zaid,75.172,45.8796,60.5597,6.416,68.6655,139.5485,28.1941
Telangana,Jayashankar,kharif,82.7179,54.9603,49.3927,6.6484,66.6392,131.0742,27.6667
Telangana,Jayashankar,rabi,97.4772,60.9052,61.9508,6.4847,68.8177,120.3737,22.4159
Telangana,Jayashankar,zaid,77.5136,47.152,62.6648,6.4607,66.5513,145.6969,27.8219
Telangana,Jogulamba,kharif,82.9507,55.2469,49.5264,6.6558,65.9272,130.8946,27.5681
Telangana,Jogulamba,rabi,98.1832,62.2311,61.3461,6.5104,68.8363,119.6651,22.151
Telangana,Jogulamba,zaid,76.3396,46.7071,63.007,6.3984,67.6992,136.3282,28.0015
Telangana,Kamareddy,kharif,81.6984,54.8647,49.0464,6.6463,66.3533,128.216,27.5042
Telangana,Kamareddy,rabi,97.1766,61.3208,63.1116,6.4721,68.6214,119.4974,22.2207
Telangana,Kamareddy,zaid,75.2537,48.2516,65.2303,6.45,67.9249,137.9796,28.3169
Telangana,Karimnagar,kharif,82.6567,55.1074,48.7032,6.6135,67.3178,131.3047,27.336
Telangana,Karimnagar,rabi,95.3032,59.6751,57.924,6.4484,68.8265,124.0603,22.5196
Telangana,Karimnagar,zaid,76.379,47.1286,59.6609,6.4435,66.402,141.3223,28.2217
Telangana,Khammam,kharif,81.889,54.6259,47.6863,6.5932,68.0354,130.8145,27.2597
Telangana,Khammam,rabi,95.6347,58.6466,58.1215,6.4577,69.4238,124.3119,22.0726
Telangana,Khammam,zaid,78.5999,48.3356,62.0418,6.4909,67.8477,143.7527,28.5965
Telangana,Komaram Bheem Asifabad,kharif,82.2478,55.2041,49.3882,6.6525,66.3627,127.7149,27.5448
Telangana,Komaram Bheem Asifabad,rabi,96.8289,62.0325,61.8018,6.4799,68.7829,121.8092,22.3111
Telangana,Komaram Bheem Asifabad,zaid,80.2805,46.3454,59.7809,6.4629,68.8037,147.4307,28.0369
Telangana,Mahabubabad,kharif,81.6852,55.2302,49.2651,6.6597,66.4066,129.6748,27.5669
Telangana,Mahabubabad,rabi,98.4273,61.6105,62.6885,6.476,68.7855,121.1578,22.2081
Telangana,Mahabubabad,zaid,75.9269,47.6918,60.3993,6.5082,68.5412,142.3947,28.0503
Telangana,Mahbubnagar,kharif,83.1774,53.8158,47.4565,6.6357,67.1799,132.6149,27.3292
Telangana,Mahbubnagar,rabi,94.8822,59.6573,59.0146,6.4469,69.6886,120.9552,22.2566
Telangana,Mahbubnagar,zaid,78.0215,47.5293,65.5087,6.2791,67.6809,136.6294,28.5931
Telangana,Mancherial,kharif,81.934,53.3712,49.3947,6.6719,65.8436,127.9126,27.6404
Telangana,Mancherial,rabi,97.8276,61.2185,62.9083,6.5033,68.3066,121.3154,22.1692
Telangana,Mancherial,zaid,75.7597,47.7823,61.9327,6.3534,69.1287,144.5594,27.9582
Telangana,Medak,kharif,83.2653,55.7,48.3648,6.6193,67.4377,130.7378,27.2986
Telangana,Medak,rabi,95.6643,59.5685,57.7585,6.4693,69.4779,126.1025,22.4447
Telangana,Medak,zaid,76.9592,46.6831,61.72,6.4389,68.1002,142.7505,28.3724
Telangana,Medchal,kharif,82.644,55.1686,50.1509,6.6769,66.262,128.5793,27.9579
Telangana,Medchal,rabi,98.9243,62.6109,64.6597,6.4674,68.1228,115.9923,22.1859
Telangana,Medchal,zaid,78.0619,47.0048,62.1054,6.4773,69.0529,141.9473,28.2007
Telangana,Medchal Malkajgiri,kharif,81.0918,54.5883,50.605,6.6934,65.7431,125.6679,28.0816
Telangana,Medchal Malkajgiri,rabi,102.1653,62.4354,68.3236,6.4959,66.7392,111.5714,21.7591
Telangana,Medchal Malkajgiri,zaid,78.6997,47.5159,61.8873,6.4432,68.5462,142.5105,27.9195
Telangana,Mulugu,kharif,82.798,55.4283,49.8292,6.6861,66.5006,129.3109,27.7151
Telangana,Mulugu,rabi,99.9673,63.2675,66.2171,6.5063,68.1922,111.2858,22.1089
Telangana,Mulugu,zaid,81.0116,47.1206,60.9859,6.4577,68.0014,141.9893,28.0298
Telangana,Nagarkurnool,kharif,82.2925,55.0402,49.2365,6.6685,66.2525,131.0476,27.5096
Telangana,Nagarkurnool,rabi,98.0551,60.5311,62.9866,6.4947,68.0905,120.9884,22.2599
Telangana,Nagarkurnool,zaid,75.7317,46.712,64.6937,6.3962,67.8167,140.1122,28.3626
Telangana,Nalgonda,kharif,82.0679,54.7964,48.2204,6.6282,66.8496,130.635,27.2918
Telangana,Nalgonda,rabi,94.5467,59.3863,58.0572,6.4805,68.8923,122.7654,22.33
Telangana,Nalgonda,zaid,76.9833,47.3159,59.5846,6.4156,68.1545,137.8616,28.4189
Telangana,Narayanapet,kharif,82.6719,54.6991,50.3336,6.6795,65.9215,129.3514,27.8916
Telangana,Narayanapet,rabi,101.7012,62.1475,67.1346,6.4741,68.1844,116.1808,22.3596
Telangana,Narayanapet,zaid,75.9231,48.0699,61.9415,6.3916,66.4051,143.8788,28.6741
Telangana,Nirmal,kharif,83.2839,55.1923,48.9438,6.6342,66.4004,127.7417,27.5311
Telangana,Nirmal,rabi,98.1292,61.8493,62.2988,6.4639,68.0952,118.6599,22.2837
Telangana,Nirmal,zaid,77.3761,47.2053,60.8199,6.4171,67.8762,144.8306,28.1634
Telangana,Nizamabad,kharif,82.304,55.3205,48.2957,6.6286,68.0746,130.3211,27.2972
Telangana,Nizamabad,rabi,96.1183,60.4915,58.2043,6.4515,69.2253,126.5363,22.3236
Telangana,Nizamabad,zaid,74.8121,48.2133,61.1151,6.3883,67.7911,142.1041,28.0085
Telangana,Peddapalli,kharif,82.6151,54.9036,49.7012,6.6488,66.5042,130.0798,27.548
Telangana,Peddapalli,rabi,97.7713,61.9832,62.1752,6.4452,68.6902,117.9155,22.0143
Telangana,Peddapalli,zaid,75.8297,47.3187,61.9809,6.4976,68.7387,141.4559,28.3741
Telangana,Rajanna,kharif,81.0768,52.9311,48.9148,6.6577,65.8896,130.8821,27.4589
Telangana,Rajanna,rabi,98.5409,60.3929,61.3771,6.4923,68.4643,118.774,22.3349
Telangana,Rajanna,zaid,79.7997,46.7919,61.3825,6.3942,67.7187,141.9909,28.4701
Telangana,Rangareddi,kharif,81.3765,54.9219,47.989,6.5761,68.1602,133.2699,27.1598
Telangana,Rangareddi,rabi,95.6129,60.407,58.3091,6.4583,69.5485,124.2093,22.4522
Telangana,Rangareddi,zaid,75.1801,47.849,64.3502,6.4918,67.7304,141.9799,28.7352
Telangana,Sangareddy,kharif,82.7143,55.1213,49.5206,6.6534,66.9565,129.8139,27.4962
Telangana,Sangareddy,rabi,98.9042,61.5186,62.7982,6.4783,68.6878,116.9335,22.399
Telangana,Sangareddy,zaid,77.6366,48.0921,62.8158,6.4767,69.0032,141.5251,28.28
Telangana,Siddipet,kharif,82.3419,54.8698,49.3776,6.67,66.8948,128.6493,27.6424
Telangana,Siddipet,rabi,97.0176,60.4927,62.5141,6.4902,68.4307,121.5385,22.0988
Telangana,Siddipet,zaid,80.0965,47.1161,62.8961,6.4072,67.8039,142.5733,27.7694
Telangana,Suryapet,kharif,82.7155,55.0627,49.7673,6.6556,66.8146,128.2044,27.5437
Telangana,Suryapet,rabi,98.7286,61.3685,62.8276,6.4897,68.5932,118.8226,22.3875
Telangana,Suryapet,zaid,79.6367,48.9224,64.1322,6.4202,67.9743,140.9035,28.2893
Telangana,Vikarabad,kharif,83.1424,55.0495,49.1685,6.6564,66.6231,129.6838,27.7766
Telangana,Vikarabad,rabi,99.4264,61.4027,62.4058,6.48,69.2631,120.6036,21.8906
Telangana,Vikarabad,zaid,79.4634,48.6159,64.2021,6.4682,68.309,144.8562,27.9941
Telangana,Wanaparthy,kharif,82.585,54.2451,49.9957,6.6611,65.8507,130.8368,27.6695
Telangana,Wanaparthy,rabi,96.9103,61.4572,62.4009,6.5076,68.6976,117.792,22.3425
Telangana,Wanaparthy,zaid,75.7709,47.9418,63.1688,6.3359,68.1163,145.7267,28.2379
Telangana,Warangal,kharif,83.5977,55.6379,48.0667,6.6256,67.2611,129.9407,27.3492
Telangana,Warangal,rabi,96.3091,59.9886,58.4149,6.4548,69.09,128.2042,22.2941
Telangana,Warangal,zaid,79.0643,47.2285,63.6524,6.4508,67.9253,142.3315,28.4014
Telangana,Warangal Urban,kharif,82.4367,54.4952,50.1026,6.6612,66.3802,131.1589,27.7417
Telangana,Warangal Urban,rabi,100.5894,61.6366,64.4823,6.482,68.5458,118.631,22.3275
Telangana,Warangal Urban,zaid,79.004,45.6979,60.6247,6.51,68.6153,144.9289,28.284
Telangana,Yadadri,kharif,83.4898,55.3639,49.5782,6.6202,66.6512,130.4442,27.7393
Telangana,Yadadri,rabi,97.3441,61.2015,62.6868,6.4891,68.365,120.173,22.3885
Telangana,Yadadri,zaid,77.8421,46.6451,59.2128,6.3941,68.1839,143.8588,27.6515
Tripura,Dhalai,kharif,78.3382,46.7733,32.3318,6.4066,75.234,176.5863,24.469
Tripura,Dhalai,rabi,90.1997,54.0682,61.6348,6.3409,68.9317,135.2254,21.347
Tripura,Dhalai,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Tripura,Gomati,kharif,78.2196,45.7907,34.1045,6.4756,76.3421,190.0962,25.519
Tripura,Gomati,rabi,90.8715,53.3584,60.9518,6.3437,68.7731,131.4524,21.1781
Tripura,Gomati,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Tripura,Khowai,kharif,77.7996,45.3027,34.3898,6.4622,76.8345,193.949,25.4651
Tripura,Khowai,rabi,90.5704,54.3033,61.0203,6.3631,68.3672,130.9594,21.413
Tripura,Khowai,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Tripura,North Tripura,kharif,78.0652,46.685,32.119,6.4193,75.3039,176.0164,24.5138
Tripura,North Tripura,rabi,89.97,55.4378,62.1557,6.3588,68.3516,130.98,21.2348
Tripura,North Tripura,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Tripura,Sepahijala,kharif,78.3696,45.6368,33.8211,6.4715,76.8018,188.6255,25.7414
Tripura,Sepahijala,rabi,90.8298,54.659,61.7159,6.3522,68.5256,131.8739,21.6512
Tripura,Sepahijala,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Tripura,South Tripura,kharif,78.0675,46.7222,32.3423,6.4024,75.3351,175.7991,24.5067
Tripura,South Tripura,rabi,89.1994,54.9733,60.7037,6.3461,67.3893,131.6072,21.2603
Tripura,South Tripura,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Tripura,Unakoti,kharif,77.5953,45.5167,34.1847,6.4732,76.4945,188.9662,25.7411
Tripura,Unakoti,rabi,90.3324,54.756,61.9828,6.3524,69.0899,134.2908,21.4618
Tripura,Unakoti,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Tripura,West Tripura,kharif,77.9527,46.4607,32.1834,6.4145,75.4006,177.7651,24.4872
Tripura,West Tripura,rabi,88.6516,54.343,60.8439,6.3835,68.0307,130.5183,21.45
Tripura,West Tripura,zaid,79.89,47.58,39.87,6.4255,82.2728,236.1811,23.6893
Uttar Pradesh,Agra,kharif,86.7173,51.5521,42.7692,6.4332,72.4508,152.1233,24.8076
Uttar Pradesh,Agra,rabi,83.5205,55.6829,46.8522,6.555,59.688,96.7428,19.2824
Uttar Pradesh,Agra,zaid,67.7288,48.1158,35.8002,6.3944,67.1238,116.4553,26.2346
Uttar Pradesh,Aligarh,kharif,87.6236,52.4108,42.3447,6.4379,72.7557,151.288,24.8214
Uttar Pradesh,Aligarh,rabi,83.0825,55.2319,46.0624,6.5327,59.8783,96.8212,19.2143
Uttar Pradesh,Aligarh,zaid,70.9051,52.7047,37.4477,6.3699,68.0031,108.1036,26.4353
Uttar Pradesh,Allahabad,kharif,87.2482,52.4194,42.0958,6.4408,72.5113,150.3917,24.9874
Uttar Pradesh,Allahabad,rabi,82.7792,54.3859,44.8812,6.5475,60.7257,94.5074,19.4266
Uttar Pradesh,Allahabad,zaid,67.2098,53.1438,42.3865,6.3669,67.792,109.6254,27.6248
Uttar Pradesh,Almora,kharif,97.2726,55.0065,56.3537,6.5846,70.2346,142.3825,26.8515
Uttar Pradesh,Almora,rabi,84.2334,55.7846,47.641,6.5852,59.5146,97.8086,19.3582
Uttar Pradesh,Almora,zaid,55.9036,44.7194,43.1752,6.4954,64.6729,115.2548,27.9969
Uttar Pradesh,Ambedkar Nagar,kharif,86.6311,51.709,42.0334,6.4415,73.003,153.0874,24.9886
Uttar Pradesh,Ambedkar Nagar,rabi,82.6932,54.6661,43.941,6.5511,60.7937,95.2737,19.6166
Uttar Pradesh,Ambedkar Nagar,zaid,69.148,50.9879,36.0948,6.3823,66.6651,103.4027,26.5552
Uttar Pradesh,Amethi,kharif,91.4536,53.2728,49.5459,6.5079,71.7931,149.8021,25.8222
Uttar Pradesh,Amethi,rabi,82.7359,54.7075,46.5323,6.5622,59.9337,97.1572,19.4947
Uttar Pradesh,Amethi,zaid,62.6538,46.6816,38.5671,6.4357,65.6068,112.2924,27.1883
Uttar Pradesh,Amroha,kharif,88.061,51.0051,42.3277,6.4345,72.6444,152.106,24.7774
Uttar Pradesh,Amroha,rabi,82.8101,55.1351,45.4144,6.5728,60.2359,95.8858,19.4793
Uttar Pradesh,Amroha,zaid,67.3551,48.1168,36.0414,6.3898,67.5962,120.7366,26.0712
Uttar Pradesh,Auraiya,kharif,86.0517,52.0059,42.262,6.4538,72.4456,151.8772,24.8611
Uttar Pradesh,Auraiya,rabi,84.1146,55.4168,46.5136,6.5862,59.5943,96.514,19.5707
Uttar Pradesh,Auraiya,zaid,70.7881,52.5507,38.229,6.3317,67.7226,106.0193,26.3521
Uttar Pradesh,Azamgarh,kharif,87.8842,52.5915,42.8249,6.4384,72.7057,149.9316,24.9534
Uttar Pradesh,Azamgarh,rabi,83.0426,54.514,44.3426,6.5269,60.6967,94.8265,19.5273
Uttar Pradesh,Azamgarh,zaid,68.7025,49.6542,36.3157,6.3935,67.5004,117.3297,26.079
Uttar Pradesh,Bageshwar,kharif,96.7952,56.1761,57.9991,6.5427,71.4826,143.3719,27.0507
Uttar Pradesh,Bageshwar,rabi,83.6994,55.7885,48.031,6.5887,59.6568,96.4901,19.3377
Uttar Pradesh,Bageshwar,zaid,56.7548,45.299,41.4978,6.5499,64.7126,113.534,28.645
Uttar Pradesh,Baghpat,kharif,88.1307,51.1939,42.4729,6.453,72.6015,154.7796,24.9639
Uttar Pradesh,Baghpat,rabi,83.7098,55.2885,47.0712,6.5664,59.449,97.0876,19.3559
Uttar Pradesh,Baghpat,zaid,63.5952,49.7526,40.5322,6.4167,66.6299,114.2381,27.7117
Uttar Pradesh,Bahraich,kharif,88.1614,53.085,42.303,6.4275,72.8687,149.8486,24.9172
Uttar Pradesh,Bahraich,rabi,82.8893,54.5268,43.6229,6.5463,60.0731,95.842,19.7892
Uttar Pradesh,Bahraich,zaid,71.6301,52.6594,38.3343,6.3551,68.9233,116.5673,26.3928
Uttar Pradesh,Ballia,kharif,87.2644,51.6676,42.0357,6.4321,72.0145,152.1847,24.7914
Uttar Pradesh,Ballia,rabi,82.6057,54.8,43.2761,6.5417,60.3841,95.6439,19.7319
Uttar Pradesh,Ballia,zaid,69.4741,51.8611,37.9814,6.3574,68.116,112.1095,26.424
Uttar Pradesh,Balrampur,kharif,87.585,52.0534,42.1567,6.4248,72.2598,151.697,24.8053
Uttar Pradesh,Balrampur,rabi,83.2304,54.9591,44.8912,6.5522,60.6188,95.3611,19.4835
Uttar Pradesh,Balrampur,zaid,67.5769,49.3086,36.4314,6.4148,66.9134,109.3698,26.235
Uttar Pradesh,Banda,kharif,86.9574,52.096,42.5606,6.4542,72.3895,151.7934,24.9721
Uttar Pradesh,Banda,rabi,83.6115,55.3704,47.257,6.5989,60.0933,96.9656,19.1662
Uttar Pradesh,Banda,zaid,57.9593,47.8516,43.7861,6.4463,67.0193,114.5462,28.267
Uttar Pradesh,Barabanki,kharif,86.7957,52.056,42.5056,6.4195,72.6526,149.8053,24.8571
Uttar Pradesh,Barabanki,rabi,82.6684,54.7671,44.7681,6.5467,60.1236,95.633,19.5613
Uttar Pradesh,Barabanki,zaid,70.0246,51.7279,37.4617,6.3398,68.4034,109.2104,26.4145
Uttar Pradesh,Bareilly,kharif,85.9591,51.7046,42.6231,6.466,72.377,150.5807,24.885
Uttar Pradesh,Bareilly,rabi,83.5778,55.5072,46.5685,6.5725,60.185,95.8064,19.4238
Uttar Pradesh,Bareilly,zaid,70.324,48.3772,36.7021,6.4003,71.161,142.5732,25.5772
Uttar Pradesh,Basti,kharif,87.3146,52.5264,42.3503,6.4314,72.8535,151.2571,24.972
Uttar Pradesh,Basti,rabi,83.1512,54.4227,43.8632,6.5444,60.5046,95.0063,19.5838
Uttar Pradesh,Basti,zaid,69.5215,51.209,37.0117,6.358,67.9071,114.6346,26.2421
Uttar Pradesh,Bijnor,kharif,87.3562,51.7026,43.741,6.4591,72.8646,156.8572,24.9359
Uttar Pradesh,Bijnor,rabi,84.2487,55.2264,46.042,6.5594,60.5892,96.0143,19.5552
Uttar Pradesh,Bijnor,zaid,67.2227,45.9708,38.3075,6.4356,70.4721,151.4344,25.9476
Uttar Pradesh,Budaun,kharif,86.8801,52.6298,42.2716,6.4419,72.9988,151.1677,24.8486
Uttar Pradesh,Budaun,rabi,82.9355,54.8519,46.2481,6.5704,60.3617,96.1006,19.6764
Uttar Pradesh,Budaun,zaid,71.5276,50.2228,36.9969,6.3757,70.8702,137.3417,25.8083
Uttar Pradesh,Bulandshahr,kharif,86.6375,52.011,42.2064,6.4479,72.2665,152.6996,24.7901
Uttar Pradesh,Bulandshahr,rabi,83.08,54.8625,46.1018,6.5782,59.6545,97.0859,19.4148
Uttar Pradesh,Bulandshahr,zaid,70.7382,50.1998,36.3297,6.3692,69.4626,126.6939,25.95
Uttar Pradesh,Chamoli,kharif,96.7472,56.6273,56.7162,6.5377,70.9533,144.6132,26.64
Uttar Pradesh,Chamoli,rabi,83.8295,56.1267,47.7812,6.5913,60.4313,98.3609,19.3453
Uttar Pradesh,Chamoli,zaid,57.3882,44.6362,43.2735,6.5089,63.7258,118.7139,28.4997
Uttar Pradesh,Champawat,kharif,96.3713,55.5719,58.7449,6.5717,70.8875,142.9289,27.0438
Uttar Pradesh,Champawat,rabi,83.5905,55.5851,47.6134,6.6001,59.5936,98.7216,19.1877
Uttar Pradesh,Champawat,zaid,54.7998,45.2514,43.8989,6.5237,64.5918,114.3442,29.2761
Uttar Pradesh,Chandauli,kharif,87.139,51.6602,42.5199,6.4587,72.4062,151.2362,24.7196
Uttar Pradesh,Chandauli,rabi,83.7579,54.8381,44.8035,6.5661,60.8949,97.0171,19.6658
Uttar Pradesh,Chandauli,zaid,55.6791,45.4225,42.8571,6.5091,65.0293,117.7577,28.335
Uttar Pradesh,Chitrakoot,kharif,87.4909,51.7266,42.0777,6.4571,72.4698,150.3356,24.7958
Uttar Pradesh,Chitrakoot,rabi,83.237,55.6038,47.0242,6.5661,59.9993,97.0994,19.2488
Uttar Pradesh,Chitrakoot,zaid,60.1622,47.2395,41.5794,6.4537,65.2113,110.0356,27.8796
Uttar Pradesh,Dehradun,kharif,95.8974,55.7505,55.3931,6.5644,71.6733,137.9142,26.6532
Uttar Pradesh,Dehradun,rabi,83.6547,55.784,47.751,6.5872,59.9636,98.4656,19.1581
Uttar Pradesh,Dehradun,zaid,56.7228,45.2998,40.3232,6.4296,63.5075,113.7956,28.2113
Uttar Pradesh,Deoria,kharif,86.9724,51.4603,42.6824,6.4384,72.644,151.7356,25.005
Uttar Pradesh,Deoria,rabi,82.6659,54.4961,43.9754,6.5503,60.7605,96.062,19.7353
Uttar Pradesh,Deoria,zaid,69.0114,48.603,36.4695,6.3684,69.1387,128.5198,25.7714
Uttar Pradesh,Etah,kharif,88.2127,52.439,42.6021,6.4426,73.0456,150.1641,24.9799
Uttar Pradesh,Etah,rabi,82.7025,54.529,45.5683,6.5626,60.3446,96.8184,19.3549
Uttar Pradesh,Etah,zaid,70.5455,53.0159,37.253,6.347,68.6952,110.5112,26.3151
Uttar Pradesh,Etawah,kharif,87.3157,51.7684,42.4111,6.4416,72.8464,151.4528,24.9027
Uttar Pradesh,Etawah,rabi,82.8011,54.66,45.4584,6.5399,60.5182,96.3064,19.5816
Uttar Pradesh,Etawah,zaid,65.6298,48.6265,34.9579,6.3914,65.4991,105.82,26.2432
Uttar Pradesh,Faizabad,kharif,87.8225,52.7235,42.6244,6.4211,72.5115,150.5118,25.0191
Uttar Pradesh,Faizabad,rabi,82.8888,54.6153,43.852,6.546,60.584,94.9975,19.8775
Uttar Pradesh,Faizabad,zaid,68.7985,52.6512,37.3085,6.3512,66.9468,105.0876,26.5919
Uttar Pradesh,Farrukhabad,kharif,88.0141,52.1775,42.5791,6.4321,72.5967,149.2861,24.8384
Uttar Pradesh,Farrukhabad,rabi,83.7573,54.9247,45.5623,6.5471,60.8684,96.1716,19.362
Uttar Pradesh,Farrukhabad,zaid,70.1143,51.5481,36.874,6.3536,68.3961,113.9757,26.2413
Uttar Pradesh,Fatehpur,kharif,86.766,52.8691,42.3715,6.429,72.9066,150.1464,25.0553
Uttar Pradesh,Fatehpur,rabi,83.1634,54.686,44.0187,6.5287,60.4496,96.5587,19.7032
Uttar Pradesh,Fatehpur,zaid,70.0874,52.7818,38.1114,6.3548,67.6725,103.712,26.467
Uttar Pradesh,Firozabad,kharif,86.8317,52.0115,42.0457,6.4553,72.4884,152.8909,24.9033
Uttar Pradesh,Firozabad,rabi,83.44,54.7503,45.8206,6.5705,60.1936,96.6091,19.5155
Uttar Pradesh,Firozabad,zaid,66.7691,48.3754,36.1536,6.4032,67.2979,112.5879,26.3602
Uttar Pradesh,Gautam Buddha Nagar,kharif,87.2365,51.9541,42.3486,6.4418,72.583,152.4391,24.8147
Uttar Pradesh,Gautam Buddha Nagar,rabi,83.3686,55.2337,47.2302,6.59,59.9458,96.1579,19.5499
Uttar Pradesh,Gautam Buddha Nagar,zaid,57.9609,45.4124,40.7857,6.5019,64.869,114.5495,27.8648
Uttar Pradesh,Ghaziabad,kharif,86.9831,52.0754,42.3502,6.4466,72.5042,152.6877,24.9335
Uttar Pradesh,Ghaziabad,rabi,83.3386,55.088,46.3733,6.575,59.9191,95.0874,19.2646
Uttar Pradesh,Ghaziabad,zaid,65.8131,48.9269,37.9609,6.4459,66.1625,109.7416,26.5765
Uttar Pradesh,Ghazipur,kharif,85.9153,51.5695,42.1029,6.434,72.4079,153.0986,24.8279
Uttar Pradesh,Ghazipur,rabi,81.8182,54.5606,44.0027,6.5444,60.2268,95.6506,19.5741
Uttar Pradesh,Ghazipur,zaid,65.4493,48.305,36.2382,6.3951,65.6808,106.3543,26.3044
Uttar Pradesh,Gonda,kharif,87.4729,52.2092,42.0577,6.4482,72.1358,152.5226,24.8652
Uttar Pradesh,Gonda,rabi,82.6877,54.6287,43.6573,6.5333,60.2689,95.8946,19.6582
Uttar Pradesh,Gonda,zaid,71.6568,51.9927,37.4364,6.3557,69.5518,120.5415,26.0392
Uttar Pradesh,Gorakhpur,kharif,87.7309,52.5709,42.9098,6.457,72.7346,151.282,25.0667
Uttar Pradesh,Gorakhpur,rabi,82.519,54.659,43.6367,6.5605,60.7108,96.0699,19.7116
Uttar Pradesh,Gorakhpur,zaid,72.1878,51.3158,37.7235,6.3591,71.409,138.447,25.7301
Uttar Pradesh,Hamirpur,kharif,87.1682,52.1194,44.7183,6.4727,73.545,160.0713,25.1196
Uttar Pradesh,Hamirpur,rabi,83.7521,55.4309,46.6595,6.599,59.854,96.8096,19.318
Uttar Pradesh,Hamirpur,zaid,60.4857,48.1806,42.5594,6.4988,65.8164,111.4112,28.3651
Uttar Pradesh,Hapur,kharif,93.1174,53.9803,50.0642,6.5249,71.8233,147.4018,26.3972
Uttar Pradesh,Hapur,rabi,83.7014,55.7787,48.2921,6.5903,60.2461,96.9686,19.4222
Uttar Pradesh,Hapur,zaid,61.3068,46.0493,38.8934,6.5118,64.5519,110.9705,26.9817
Uttar Pradesh,Hardoi,kharif,86.0766,51.5819,42.3434,6.4486,72.4782,153.0266,24.8063
Uttar Pradesh,Hardoi,rabi,82.9628,55.0853,45.3978,6.5706,60.4432,95.6703,19.5932
Uttar Pradesh,Hardoi,zaid,71.7902,49.9692,38.0873,6.3816,70.8628,139.6744,25.6324
Uttar Pradesh,Haridwar,kharif,93.0772,55.7325,55.693,6.5651,71.3367,142.8974,27.0654
Uttar Pradesh,Haridwar,rabi,83.327,55.7836,47.5234,6.5789,60.0239,96.7696,19.3013
Uttar Pradesh,Haridwar,zaid,56.451,45.1966,41.1873,6.4998,65.237,110.6032,27.9386
Uttar Pradesh,Hathras,kharif,86.6113,51.4283,42.4655,6.4315,72.7446,151.8397,24.8183
Uttar Pradesh,Hathras,rabi,83.5066,55.2659,46.4904,6.5805,59.9164,95.9434,19.3339
Uttar Pradesh,Hathras,zaid,68.0364,49.4762,36.7937,6.3908,67.7223,117.5978,26.0265
Uttar Pradesh,Jalaun,kharif,86.6246,51.5412,42.5739,6.4553,73.0054,154.3109,24.9213
